img,inf_time
17_rain.png,0.44577693939208984
16_rain.png,0.18998956680297852
29_rain.png,0.18697094917297363
28_rain.png,0.18516278266906738
54_rain.png,0.18467378616333008
55_rain.png,0.1847236156463623
5_rain.png,0.23004603385925293
4_rain.png,0.18481850624084473
23_rain.png,0.18670940399169922
22_rain.png,0.1852705478668213
49_rain.png,0.18839406967163086
48_rain.png,0.1901874542236328
43_rain.png,0.18970370292663574
42_rain.png,0.18755483627319336
34_rain.png,0.18671822547912598
35_rain.png,0.18730783462524414
39_rain.png,0.19005441665649414
38_rain.png,0.18680787086486816
44_rain.png,0.18686580657958984
45_rain.png,0.18951845169067383
33_rain.png,0.18482398986816406
32_rain.png,0.18482613563537598
10_rain.png,0.1847090721130371
11_rain.png,0.18481040000915527
8_rain.png,0.18550539016723633
9_rain.png,0.1869046688079834
2_rain.png,0.18558859825134277
3_rain.png,0.18514633178710938
53_rain.png,0.18521761894226074
52_rain.png,0.18547534942626953
24_rain.png,0.18728280067443848
25_rain.png,0.18556761741638184
40_rain.png,0.18553400039672852
41_rain.png,0.18531537055969238
37_rain.png,0.1856389045715332
36_rain.png,0.18848538398742676
57_rain.png,0.18814754486083984
56_rain.png,0.18700671195983887
6_rain.png,0.1862788200378418
7_rain.png,0.18651294708251953
20_rain.png,0.18794894218444824
21_rain.png,0.20719122886657715
14_rain.png,0.1871788501739502
15_rain.png,0.18650054931640625
1_rain.png,0.18578267097473145
0_rain.png,0.1865856647491455
50_rain.png,0.18702411651611328
51_rain.png,0.18736672401428223
19_rain.png,0.18635320663452148
18_rain.png,0.1858062744140625
27_rain.png,0.18563556671142578
26_rain.png,0.20414352416992188
13_rain.png,0.18663668632507324
12_rain.png,0.1877906322479248
47_rain.png,0.18646979331970215
46_rain.png,0.18540215492248535
30_rain.png,0.18563556671142578
31_rain.png,0.18539881706237793
avg_58imgs, 0.19242902459769412
