img,inf_time
0_rain,0.32567429542541504
1_rain,0.13553166389465332
2_rain,0.13246607780456543
3_rain,0.13219690322875977
4_rain,0.13245224952697754
5_rain,0.16418027877807617
6_rain,0.13266420364379883
7_rain,0.13277411460876465
8_rain,0.13280892372131348
9_rain,0.13263988494873047
10_rain,0.1326744556427002
11_rain,0.13249945640563965
12_rain,0.132279634475708
13_rain,0.13231277465820312
14_rain,0.13253307342529297
15_rain,0.1323549747467041
16_rain,0.13248634338378906
17_rain,0.1324005126953125
18_rain,0.13257312774658203
19_rain,0.13245677947998047
20_rain,0.13219714164733887
21_rain,0.14510083198547363
22_rain,0.13238215446472168
23_rain,0.13272523880004883
24_rain,0.13244318962097168
25_rain,0.13268280029296875
26_rain,0.14879751205444336
27_rain,0.1345679759979248
28_rain,0.13250446319580078
29_rain,0.1325538158416748
30_rain,0.13262081146240234
31_rain,0.13255524635314941
32_rain,0.13245844841003418
33_rain,0.13267731666564941
34_rain,0.1327831745147705
35_rain,0.1324014663696289
36_rain,0.13253402709960938
37_rain,0.13228178024291992
38_rain,0.13240313529968262
39_rain,0.13252639770507812
40_rain,0.1364734172821045
41_rain,0.13382339477539062
42_rain,0.13257575035095215
43_rain,0.13249945640563965
44_rain,0.13249945640563965
45_rain,0.13240528106689453
46_rain,0.13243627548217773
47_rain,0.13247919082641602
48_rain,0.13255572319030762
49_rain,0.13244223594665527
50_rain,0.13242244720458984
51_rain,0.13641810417175293
52_rain,0.13388872146606445
53_rain,0.13259315490722656
54_rain,0.13228225708007812
55_rain,0.13247227668762207
56_rain,0.13229703903198242
57_rain,0.13224220275878906
avg_58imgs, 0.1371372938156128
