img,inf_time
16_rain.jpg,0.5039021968841553
17_rain.jpg,0.2863278388977051
84_rain.jpg,0.26082682609558105
85_rain.jpg,0.25766801834106445
225_rain.jpg,0.256927490234375
224_rain.jpg,0.25315165519714355
102_rain.jpg,0.2526836395263672
103_rain.jpg,0.2520744800567627
190_rain.jpg,0.30982017517089844
191_rain.jpg,0.25650858879089355
28_rain.jpg,0.3066127300262451
175_rain.jpg,0.28156137466430664
29_rain.jpg,0.25293731689453125
174_rain.jpg,0.2803077697753906
61_rain.jpg,0.27835774421691895
60_rain.jpg,0.30818819999694824
4_rain.jpg,0.3088850975036621
5_rain.jpg,0.31052136421203613
55_rain.jpg,0.2800776958465576
108_rain.jpg,0.28367090225219727
54_rain.jpg,0.31523561477661133
109_rain.jpg,0.32160401344299316
141_rain.jpg,0.24879050254821777
140_rain.jpg,0.24920177459716797
136_rain.jpg,0.2516472339630127
137_rain.jpg,0.27202677726745605
211_rain.jpg,0.2483234405517578
210_rain.jpg,0.2507023811340332
22_rain.jpg,0.25105714797973633
23_rain.jpg,0.30689191818237305
187_rain.jpg,0.31582045555114746
186_rain.jpg,0.2533688545227051
115_rain.jpg,0.254915714263916
48_rain.jpg,0.2548377513885498
114_rain.jpg,0.3172187805175781
49_rain.jpg,0.2524878978729248
93_rain.jpg,0.30966806411743164
92_rain.jpg,0.30666685104370117
232_rain.jpg,0.24924397468566895
233_rain.jpg,0.2491588592529297
245_rain.jpg,0.25421667098999023
244_rain.jpg,0.2534148693084717
76_rain.jpg,0.3158879280090332
77_rain.jpg,0.27578091621398926
162_rain.jpg,0.2734072208404541
163_rain.jpg,0.24790573120117188
156_rain.jpg,0.30413198471069336
157_rain.jpg,0.28133344650268555
238_rain.jpg,0.30736494064331055
239_rain.jpg,0.25044679641723633
99_rain.jpg,0.25017213821411133
98_rain.jpg,0.2516806125640869
42_rain.jpg,0.25035905838012695
43_rain.jpg,0.32297778129577637
168_rain.jpg,0.2829701900482178
35_rain.jpg,0.24940013885498047
169_rain.jpg,0.2509016990661621
34_rain.jpg,0.28122591972351074
206_rain.jpg,0.2795095443725586
207_rain.jpg,0.2477858066558838
121_rain.jpg,0.30849146842956543
120_rain.jpg,0.3049287796020508
112_rain.jpg,0.2472524642944336
113_rain.jpg,0.30780601501464844
180_rain.jpg,0.2813549041748047
181_rain.jpg,0.3118901252746582
94_rain.jpg,0.2532377243041992
95_rain.jpg,0.25209498405456543
235_rain.jpg,0.28133320808410645
234_rain.jpg,0.31218743324279785
71_rain.jpg,0.25334835052490234
70_rain.jpg,0.2963540554046631
242_rain.jpg,0.2505791187286377
243_rain.jpg,0.2519564628601074
165_rain.jpg,0.288729190826416
38_rain.jpg,0.28374743461608887
164_rain.jpg,0.2521207332611084
39_rain.jpg,0.25143980979919434
151_rain.jpg,0.31017160415649414
150_rain.jpg,0.30934786796569824
118_rain.jpg,0.3112030029296875
45_rain.jpg,0.30808138847351074
119_rain.jpg,0.3063526153564453
44_rain.jpg,0.24359774589538574
201_rain.jpg,0.2449324131011963
200_rain.jpg,0.26830101013183594
32_rain.jpg,0.30936241149902344
33_rain.jpg,0.31124329566955566
248_rain.jpg,0.2512032985687256
126_rain.jpg,0.2821316719055176
127_rain.jpg,0.31119418144226074
83_rain.jpg,0.3101768493652344
82_rain.jpg,0.24614548683166504
222_rain.jpg,0.3083498477935791
223_rain.jpg,0.30775904655456543
11_rain.jpg,0.3079068660736084
10_rain.jpg,0.24632000923156738
9_rain.jpg,0.2502269744873047
197_rain.jpg,0.3107950687408447
196_rain.jpg,0.25221991539001465
8_rain.jpg,0.2557671070098877
58_rain.jpg,0.2928433418273926
105_rain.jpg,0.24507808685302734
59_rain.jpg,0.3042728900909424
104_rain.jpg,0.24673104286193848
172_rain.jpg,0.2775108814239502
173_rain.jpg,0.2749974727630615
66_rain.jpg,0.24810409545898438
67_rain.jpg,0.24934625625610352
52_rain.jpg,0.24990534782409668
53_rain.jpg,0.24960923194885254
3_rain.jpg,0.24966216087341309
2_rain.jpg,0.2802724838256836
146_rain.jpg,0.27768969535827637
147_rain.jpg,0.2474837303161621
228_rain.jpg,0.25025439262390137
229_rain.jpg,0.30883121490478516
89_rain.jpg,0.24731850624084473
88_rain.jpg,0.30808472633361816
131_rain.jpg,0.2474992275238037
130_rain.jpg,0.24774694442749023
25_rain.jpg,0.2474348545074463
178_rain.jpg,0.24958443641662598
24_rain.jpg,0.280475378036499
179_rain.jpg,0.27886223793029785
216_rain.jpg,0.2504384517669678
217_rain.jpg,0.24812984466552734
155_rain.jpg,0.2499370574951172
154_rain.jpg,0.2503371238708496
41_rain.jpg,0.3081057071685791
40_rain.jpg,0.30770063400268555
36_rain.jpg,0.30927443504333496
37_rain.jpg,0.24866080284118652
205_rain.jpg,0.2854423522949219
204_rain.jpg,0.308746337890625
122_rain.jpg,0.24830055236816406
123_rain.jpg,0.25260210037231445
184_rain.jpg,0.3083934783935547
185_rain.jpg,0.24753332138061523
116_rain.jpg,0.24994540214538574
117_rain.jpg,0.24934697151184082
231_rain.jpg,0.24947524070739746
230_rain.jpg,0.30809903144836426
90_rain.jpg,0.308117151260376
91_rain.jpg,0.2473893165588379
246_rain.jpg,0.24760198593139648
247_rain.jpg,0.24935603141784668
128_rain.jpg,0.24921870231628418
75_rain.jpg,0.24915814399719238
129_rain.jpg,0.24951839447021484
74_rain.jpg,0.28483104705810547
161_rain.jpg,0.25469517707824707
160_rain.jpg,0.3093533515930176
7_rain.jpg,0.3081169128417969
199_rain.jpg,0.324373722076416
198_rain.jpg,0.309847354888916
6_rain.jpg,0.25310444831848145
56_rain.jpg,0.32099175453186035
57_rain.jpg,0.3105337619781494
142_rain.jpg,0.25223684310913086
143_rain.jpg,0.3076052665710449
68_rain.jpg,0.3078148365020752
135_rain.jpg,0.2536907196044922
69_rain.jpg,0.24933195114135742
134_rain.jpg,0.27663207054138184
212_rain.jpg,0.24970650672912598
213_rain.jpg,0.25129151344299316
21_rain.jpg,0.3104062080383301
20_rain.jpg,0.24931764602661133
15_rain.jpg,0.24893689155578613
148_rain.jpg,0.31232714653015137
14_rain.jpg,0.25183558464050293
149_rain.jpg,0.2465517520904541
226_rain.jpg,0.27744078636169434
227_rain.jpg,0.2816917896270752
87_rain.jpg,0.28072071075439453
86_rain.jpg,0.24927783012390137
101_rain.jpg,0.3074314594268799
100_rain.jpg,0.24807095527648926
193_rain.jpg,0.2795851230621338
192_rain.jpg,0.24773526191711426
176_rain.jpg,0.2815589904785156
177_rain.jpg,0.25115013122558594
218_rain.jpg,0.28359508514404297
219_rain.jpg,0.3130607604980469
62_rain.jpg,0.24816179275512695
63_rain.jpg,0.27228641510009766
51_rain.jpg,0.30916690826416016
50_rain.jpg,0.2498302459716797
0_rain.jpg,0.24978041648864746
1_rain.jpg,0.2542238235473633
18_rain.jpg,0.28459954261779785
145_rain.jpg,0.25542616844177246
19_rain.jpg,0.31230783462524414
144_rain.jpg,0.3140864372253418
132_rain.jpg,0.31409335136413574
133_rain.jpg,0.2481987476348877
26_rain.jpg,0.25097107887268066
27_rain.jpg,0.31275343894958496
215_rain.jpg,0.2521631717681885
214_rain.jpg,0.25148701667785645
221_rain.jpg,0.2522709369659424
220_rain.jpg,0.2527289390563965
80_rain.jpg,0.31102561950683594
81_rain.jpg,0.2819406986236572
12_rain.jpg,0.25585031509399414
13_rain.jpg,0.3099994659423828
194_rain.jpg,0.31319355964660645
195_rain.jpg,0.28626275062561035
106_rain.jpg,0.31363487243652344
107_rain.jpg,0.2533297538757324
171_rain.jpg,0.25358057022094727
170_rain.jpg,0.3097388744354248
65_rain.jpg,0.2509801387786865
138_rain.jpg,0.2848501205444336
64_rain.jpg,0.250760555267334
139_rain.jpg,0.2839934825897217
152_rain.jpg,0.2857813835144043
153_rain.jpg,0.3138236999511719
189_rain.jpg,0.2507436275482178
188_rain.jpg,0.25406837463378906
46_rain.jpg,0.314868688583374
47_rain.jpg,0.25617432594299316
202_rain.jpg,0.28696441650390625
203_rain.jpg,0.25210094451904297
31_rain.jpg,0.2538931369781494
30_rain.jpg,0.25287532806396484
125_rain.jpg,0.25299715995788574
78_rain.jpg,0.2577214241027832
124_rain.jpg,0.2857956886291504
79_rain.jpg,0.25626206398010254
111_rain.jpg,0.30966901779174805
110_rain.jpg,0.25494384765625
183_rain.jpg,0.25237536430358887
182_rain.jpg,0.25588393211364746
158_rain.jpg,0.3138279914855957
159_rain.jpg,0.25600171089172363
