img,inf_time
0_rain,0.5075118541717529
1_rain,0.2506906986236572
2_rain,0.24691033363342285
3_rain,0.2471146583557129
4_rain,0.24748778343200684
5_rain,0.3080282211303711
6_rain,0.25337910652160645
7_rain,0.25040435791015625
8_rain,0.2469322681427002
9_rain,0.24651288986206055
10_rain,0.24714922904968262
11_rain,0.24559521675109863
12_rain,0.24544143676757812
13_rain,0.24571514129638672
14_rain,0.24642705917358398
15_rain,0.25197696685791016
16_rain,0.24612689018249512
17_rain,0.24603033065795898
18_rain,0.24596810340881348
19_rain,0.24621152877807617
20_rain,0.2464148998260498
21_rain,0.27515387535095215
22_rain,0.24643778800964355
23_rain,0.24629759788513184
24_rain,0.24564146995544434
25_rain,0.24626660346984863
26_rain,0.2766544818878174
27_rain,0.2459428310394287
28_rain,0.24730682373046875
29_rain,0.24545693397521973
30_rain,0.24852323532104492
31_rain,0.24527692794799805
32_rain,0.24511361122131348
33_rain,0.2450869083404541
34_rain,0.2512788772583008
35_rain,0.2461092472076416
36_rain,0.2452859878540039
37_rain,0.2509498596191406
38_rain,0.24481558799743652
39_rain,0.24576997756958008
40_rain,0.24536657333374023
41_rain,0.2508683204650879
42_rain,0.24481511116027832
43_rain,0.24534320831298828
44_rain,0.2492847442626953
45_rain,0.2445516586303711
46_rain,0.25218772888183594
47_rain,0.2465834617614746
48_rain,0.2443389892578125
49_rain,0.25153470039367676
50_rain,0.2469635009765625
51_rain,0.244734525680542
52_rain,0.25034046173095703
53_rain,0.24455928802490234
54_rain,0.2516777515411377
55_rain,0.2456343173980713
56_rain,0.24967026710510254
57_rain,0.24492883682250977
avg_58imgs, 0.2537031214812706
