img,inf_time
0_rain,0.3776853084564209
1_rain,0.09952259063720703
2_rain,0.09631872177124023
3_rain,0.09925603866577148
4_rain,0.09890913963317871
5_rain,0.12101244926452637
6_rain,0.09723305702209473
7_rain,0.09757876396179199
8_rain,0.09754729270935059
9_rain,0.09692025184631348
10_rain,0.09604907035827637
11_rain,0.09697628021240234
12_rain,0.0954141616821289
13_rain,0.09883856773376465
14_rain,0.0966806411743164
15_rain,0.09544658660888672
16_rain,0.09325742721557617
17_rain,0.09576106071472168
18_rain,0.09573674201965332
19_rain,0.09561443328857422
20_rain,0.09683370590209961
21_rain,0.10426163673400879
22_rain,0.09629988670349121
23_rain,0.09578227996826172
24_rain,0.0960693359375
25_rain,0.09668135643005371
26_rain,0.1048734188079834
27_rain,0.09604668617248535
28_rain,0.0958859920501709
29_rain,0.09721112251281738
30_rain,0.09930419921875
31_rain,0.09764766693115234
32_rain,0.09606695175170898
33_rain,0.09568667411804199
34_rain,0.09505081176757812
35_rain,0.09585022926330566
36_rain,0.09555840492248535
37_rain,0.09682106971740723
38_rain,0.09557199478149414
39_rain,0.09632611274719238
40_rain,0.09708476066589355
41_rain,0.09572935104370117
42_rain,0.09859824180603027
43_rain,0.0953371524810791
44_rain,0.09602570533752441
45_rain,0.09717178344726562
46_rain,0.09562849998474121
47_rain,0.09550118446350098
48_rain,0.09704089164733887
49_rain,0.09583401679992676
50_rain,0.09789633750915527
51_rain,0.09937500953674316
52_rain,0.09465360641479492
53_rain,0.09625816345214844
54_rain,0.09677004814147949
55_rain,0.09611153602600098
56_rain,0.09636044502258301
57_rain,0.09633588790893555
avg_58imgs, 0.10212587488108668
