img,inf_time
0_rain,0.32940673828125
1_rain,0.09443354606628418
2_rain,0.11074042320251465
3_rain,0.09522700309753418
4_rain,0.11527085304260254
5_rain,0.11902260780334473
6_rain,0.09373784065246582
7_rain,0.11606001853942871
8_rain,0.09316325187683105
9_rain,0.09591317176818848
10_rain,0.09358978271484375
11_rain,0.1139984130859375
12_rain,0.09455633163452148
13_rain,0.11411643028259277
14_rain,0.09456372261047363
15_rain,0.09416723251342773
16_rain,0.11412549018859863
17_rain,0.10491108894348145
18_rain,0.10570859909057617
19_rain,0.1145784854888916
20_rain,0.09328842163085938
21_rain,0.11565113067626953
22_rain,0.09315657615661621
23_rain,0.11419939994812012
24_rain,0.10570096969604492
25_rain,0.09623980522155762
26_rain,0.09481549263000488
27_rain,0.11774539947509766
28_rain,0.11390328407287598
29_rain,0.09385919570922852
30_rain,0.09375572204589844
31_rain,0.0936284065246582
32_rain,0.11406278610229492
33_rain,0.11528825759887695
34_rain,0.1062159538269043
35_rain,0.09505462646484375
36_rain,0.11637496948242188
37_rain,0.0948946475982666
38_rain,0.1078648567199707
39_rain,0.09492993354797363
40_rain,0.11563682556152344
41_rain,0.11416888236999512
42_rain,0.09504532814025879
43_rain,0.11434602737426758
44_rain,0.09275221824645996
45_rain,0.11344027519226074
46_rain,0.11330890655517578
47_rain,0.09260106086730957
48_rain,0.09475827217102051
49_rain,0.09443187713623047
50_rain,0.09347963333129883
51_rain,0.11345624923706055
52_rain,0.09291601181030273
53_rain,0.09285950660705566
54_rain,0.11321902275085449
55_rain,0.10393381118774414
56_rain,0.11703920364379883
57_rain,0.11339664459228516
58_rain,0.1085822582244873
59_rain,0.11601901054382324
60_rain,0.11517333984375
61_rain,0.10379195213317871
62_rain,0.0925447940826416
63_rain,0.10080504417419434
64_rain,0.09247350692749023
65_rain,0.09282398223876953
66_rain,0.09499740600585938
67_rain,0.09413456916809082
68_rain,0.1152341365814209
69_rain,0.09386992454528809
70_rain,0.10916876792907715
71_rain,0.09357142448425293
72_rain,0.11410713195800781
73_rain,0.09598207473754883
74_rain,0.10596776008605957
75_rain,0.09370875358581543
76_rain,0.11402130126953125
77_rain,0.10475635528564453
78_rain,0.09454894065856934
79_rain,0.09572124481201172
80_rain,0.11808967590332031
81_rain,0.10692739486694336
82_rain,0.09339523315429688
83_rain,0.11476874351501465
84_rain,0.09561491012573242
85_rain,0.09434986114501953
86_rain,0.09522771835327148
87_rain,0.10576438903808594
88_rain,0.11379456520080566
89_rain,0.09699320793151855
90_rain,0.11559653282165527
91_rain,0.09335708618164062
92_rain,0.11535978317260742
93_rain,0.11559224128723145
94_rain,0.09715080261230469
95_rain,0.09629082679748535
96_rain,0.10436081886291504
97_rain,0.10682058334350586
98_rain,0.09609365463256836
99_rain,0.09576797485351562
100_rain,0.09372234344482422
101_rain,0.11444306373596191
102_rain,0.09671735763549805
103_rain,0.0942220687866211
104_rain,0.093780517578125
105_rain,0.09556150436401367
106_rain,0.12317228317260742
107_rain,0.10300374031066895
108_rain,0.10543537139892578
109_rain,0.11843276023864746
110_rain,0.09656262397766113
111_rain,0.1137533187866211
112_rain,0.09360408782958984
113_rain,0.11436605453491211
114_rain,0.11760711669921875
115_rain,0.09528732299804688
116_rain,0.09347963333129883
117_rain,0.09309744834899902
118_rain,0.1174464225769043
119_rain,0.11718964576721191
120_rain,0.1160283088684082
121_rain,0.11853218078613281
122_rain,0.0972590446472168
123_rain,0.09503340721130371
124_rain,0.10690641403198242
125_rain,0.09696388244628906
126_rain,0.11134982109069824
127_rain,0.11605644226074219
128_rain,0.09737944602966309
129_rain,0.09853410720825195
130_rain,0.09784817695617676
131_rain,0.09675884246826172
132_rain,0.11786007881164551
133_rain,0.09820675849914551
134_rain,0.10409355163574219
135_rain,0.09618878364562988
136_rain,0.09364509582519531
137_rain,0.09484148025512695
138_rain,0.10865473747253418
139_rain,0.10754847526550293
140_rain,0.09359264373779297
141_rain,0.09657740592956543
142_rain,0.09374070167541504
143_rain,0.11645674705505371
144_rain,0.11649441719055176
145_rain,0.09664487838745117
146_rain,0.10735034942626953
147_rain,0.09627938270568848
148_rain,0.11682915687561035
149_rain,0.095428466796875
150_rain,0.11627626419067383
151_rain,0.11523294448852539
152_rain,0.10569238662719727
153_rain,0.11682868003845215
154_rain,0.09551215171813965
155_rain,0.09387397766113281
156_rain,0.11776518821716309
157_rain,0.10692811012268066
158_rain,0.11640143394470215
159_rain,0.10083484649658203
160_rain,0.11647987365722656
161_rain,0.09595370292663574
162_rain,0.10889816284179688
163_rain,0.09482264518737793
164_rain,0.09627389907836914
165_rain,0.1064305305480957
166_rain,0.09437894821166992
167_rain,0.10085225105285645
168_rain,0.1067962646484375
169_rain,0.09652209281921387
170_rain,0.11651062965393066
171_rain,0.09516501426696777
172_rain,0.10861396789550781
173_rain,0.1025536060333252
174_rain,0.10603880882263184
175_rain,0.10932397842407227
176_rain,0.10750174522399902
177_rain,0.09672904014587402
178_rain,0.09650611877441406
179_rain,0.10609745979309082
180_rain,0.10747814178466797
181_rain,0.11500740051269531
182_rain,0.09307456016540527
183_rain,0.09630179405212402
184_rain,0.11680936813354492
185_rain,0.0958406925201416
186_rain,0.09702563285827637
187_rain,0.11635828018188477
188_rain,0.09702873229980469
189_rain,0.0951833724975586
190_rain,0.11688494682312012
191_rain,0.09483909606933594
192_rain,0.09438157081604004
193_rain,0.10766148567199707
194_rain,0.11608481407165527
195_rain,0.10906338691711426
196_rain,0.09497404098510742
197_rain,0.11693525314331055
198_rain,0.11548161506652832
199_rain,0.11666512489318848
200_rain,0.1029059886932373
201_rain,0.09386062622070312
202_rain,0.10652899742126465
203_rain,0.09396529197692871
204_rain,0.11323738098144531
205_rain,0.10685372352600098
206_rain,0.10687398910522461
207_rain,0.09528350830078125
208_rain,0.09571361541748047
209_rain,0.09247875213623047
210_rain,0.09473419189453125
211_rain,0.09402799606323242
212_rain,0.09490537643432617
213_rain,0.09260916709899902
214_rain,0.09216594696044922
215_rain,0.09470796585083008
216_rain,0.09378790855407715
217_rain,0.0945901870727539
218_rain,0.10531115531921387
219_rain,0.11488914489746094
220_rain,0.09500336647033691
221_rain,0.09532666206359863
222_rain,0.11619782447814941
223_rain,0.11595892906188965
224_rain,0.09393095970153809
225_rain,0.0957036018371582
226_rain,0.10550761222839355
227_rain,0.10686349868774414
228_rain,0.09393072128295898
229_rain,0.11560320854187012
230_rain,0.11398029327392578
231_rain,0.09238600730895996
232_rain,0.09487652778625488
233_rain,0.09343433380126953
234_rain,0.11575913429260254
235_rain,0.10556769371032715
236_rain,0.11575555801391602
237_rain,0.11312508583068848
238_rain,0.11581158638000488
239_rain,0.0950005054473877
240_rain,0.09529709815979004
241_rain,0.09392046928405762
242_rain,0.09231758117675781
243_rain,0.09488606452941895
244_rain,0.09505009651184082
245_rain,0.09570097923278809
246_rain,0.09414505958557129
247_rain,0.09500908851623535
248_rain,0.0937950611114502
avg_249imgs, 0.10418533225614862
