img,inf_time
0_rain,0.3388211727142334
1_rain,0.11940312385559082
2_rain,0.13091683387756348
3_rain,0.11487126350402832
4_rain,0.13973641395568848
5_rain,0.1397712230682373
6_rain,0.11361384391784668
7_rain,0.13951516151428223
8_rain,0.11390304565429688
9_rain,0.11244463920593262
10_rain,0.11925101280212402
11_rain,0.14184927940368652
12_rain,0.11473417282104492
13_rain,0.13965392112731934
14_rain,0.11415910720825195
15_rain,0.11409235000610352
16_rain,0.12878680229187012
17_rain,0.12931227684020996
18_rain,0.13003802299499512
19_rain,0.14107108116149902
20_rain,0.11440110206604004
21_rain,0.13909029960632324
22_rain,0.11749720573425293
23_rain,0.14426660537719727
24_rain,0.13005876541137695
25_rain,0.11566495895385742
26_rain,0.11566495895385742
27_rain,0.1433255672454834
28_rain,0.14058732986450195
29_rain,0.11536216735839844
30_rain,0.1128699779510498
31_rain,0.11517047882080078
32_rain,0.1406230926513672
33_rain,0.14015889167785645
34_rain,0.12993240356445312
35_rain,0.11686015129089355
36_rain,0.14146661758422852
37_rain,0.11697602272033691
38_rain,0.129164457321167
39_rain,0.11513614654541016
40_rain,0.13945388793945312
41_rain,0.13968348503112793
42_rain,0.11430716514587402
43_rain,0.13964271545410156
44_rain,0.11427617073059082
45_rain,0.14136052131652832
46_rain,0.13985919952392578
47_rain,0.11509084701538086
48_rain,0.11691069602966309
49_rain,0.11581873893737793
50_rain,0.11426997184753418
51_rain,0.14114689826965332
52_rain,0.11463618278503418
53_rain,0.11340212821960449
54_rain,0.13948345184326172
55_rain,0.12772846221923828
56_rain,0.14412164688110352
57_rain,0.14606261253356934
58_rain,0.12913990020751953
59_rain,0.14058756828308105
60_rain,0.14171552658081055
61_rain,0.12887191772460938
62_rain,0.11391830444335938
63_rain,0.12395811080932617
64_rain,0.12375283241271973
65_rain,0.11533260345458984
66_rain,0.11339664459228516
67_rain,0.11369824409484863
68_rain,0.1398317813873291
69_rain,0.11345219612121582
70_rain,0.13336539268493652
71_rain,0.11432743072509766
72_rain,0.1435999870300293
73_rain,0.11608552932739258
74_rain,0.12893176078796387
75_rain,0.11491560935974121
76_rain,0.1404588222503662
77_rain,0.129014253616333
78_rain,0.11779546737670898
79_rain,0.11629652976989746
80_rain,0.14064836502075195
81_rain,0.12891602516174316
82_rain,0.1149296760559082
83_rain,0.14058947563171387
84_rain,0.11753010749816895
85_rain,0.1156461238861084
86_rain,0.11463689804077148
87_rain,0.1289072036743164
88_rain,0.13960528373718262
89_rain,0.11424994468688965
90_rain,0.14313006401062012
91_rain,0.11526632308959961
92_rain,0.13964080810546875
93_rain,0.14002037048339844
94_rain,0.11346793174743652
95_rain,0.11662435531616211
96_rain,0.12688565254211426
97_rain,0.12979984283447266
98_rain,0.1151585578918457
99_rain,0.11388802528381348
100_rain,0.11654329299926758
101_rain,0.14287447929382324
102_rain,0.11433768272399902
103_rain,0.1136012077331543
104_rain,0.11380410194396973
105_rain,0.11687779426574707
106_rain,0.14136838912963867
107_rain,0.11394047737121582
108_rain,0.1280069351196289
109_rain,0.1437232494354248
110_rain,0.11702847480773926
111_rain,0.14214324951171875
112_rain,0.11432552337646484
113_rain,0.14091157913208008
114_rain,0.145247220993042
115_rain,0.11536192893981934
116_rain,0.11388421058654785
117_rain,0.11401057243347168
118_rain,0.1404271125793457
119_rain,0.14354395866394043
120_rain,0.14146804809570312
121_rain,0.13962674140930176
122_rain,0.11370348930358887
123_rain,0.11694669723510742
124_rain,0.12964487075805664
125_rain,0.11454224586486816
126_rain,0.12771821022033691
127_rain,0.14238929748535156
128_rain,0.11588072776794434
129_rain,0.11585593223571777
130_rain,0.11708736419677734
131_rain,0.11777400970458984
132_rain,0.14249753952026367
133_rain,0.11505293846130371
134_rain,0.13062572479248047
135_rain,0.12547969818115234
136_rain,0.11391234397888184
137_rain,0.11386775970458984
138_rain,0.1314678192138672
139_rain,0.13036298751831055
140_rain,0.11436820030212402
141_rain,0.11443138122558594
142_rain,0.11800074577331543
143_rain,0.1405642032623291
