img,inf_time
0_rain,0.3785276412963867
1_rain,0.19571757316589355
2_rain,0.1906752586364746
3_rain,0.1881554126739502
4_rain,0.19055843353271484
5_rain,0.2388911247253418
6_rain,0.19161605834960938
7_rain,0.1888411045074463
8_rain,0.18982958793640137
9_rain,0.1886579990386963
10_rain,0.18933320045471191
11_rain,0.18942594528198242
12_rain,0.18863749504089355
13_rain,0.18984460830688477
14_rain,0.1892390251159668
15_rain,0.18871450424194336
16_rain,0.18866610527038574
17_rain,0.19011855125427246
18_rain,0.1888895034790039
19_rain,0.1882476806640625
20_rain,0.18836688995361328
21_rain,0.2079172134399414
22_rain,0.18967437744140625
23_rain,0.18917512893676758
24_rain,0.1892104148864746
25_rain,0.18919610977172852
26_rain,0.20804524421691895
27_rain,0.18982934951782227
28_rain,0.19579696655273438
29_rain,0.19111990928649902
30_rain,0.18975114822387695
31_rain,0.18978452682495117
32_rain,0.1883528232574463
33_rain,0.18963050842285156
34_rain,0.1898365020751953
35_rain,0.18909287452697754
36_rain,0.1891646385192871
37_rain,0.1891160011291504
38_rain,0.19692373275756836
39_rain,0.18892550468444824
40_rain,0.18926453590393066
41_rain,0.19469308853149414
42_rain,0.19141006469726562
43_rain,0.18867707252502441
44_rain,0.18994379043579102
45_rain,0.1916213035583496
46_rain,0.1898345947265625
47_rain,0.1898193359375
48_rain,0.18956542015075684
49_rain,0.19025421142578125
50_rain,0.18990397453308105
51_rain,0.1949610710144043
52_rain,0.19097185134887695
53_rain,0.18948888778686523
54_rain,0.18967199325561523
55_rain,0.1893002986907959
56_rain,0.1895740032196045
57_rain,0.18920111656188965
avg_58imgs, 0.19482160847762536
