img,inf_time
0_rain,0.48619532585144043
1_rain,0.25257205963134766
2_rain,0.2499382495880127
3_rain,0.246337890625
4_rain,0.24610447883605957
5_rain,0.30590224266052246
6_rain,0.25203895568847656
7_rain,0.24585843086242676
8_rain,0.2457737922668457
9_rain,0.24662566184997559
10_rain,0.24643611907958984
11_rain,0.24656343460083008
12_rain,0.2462172508239746
13_rain,0.24632620811462402
14_rain,0.24642658233642578
15_rain,0.24610280990600586
16_rain,0.2508690357208252
17_rain,0.24602580070495605
18_rain,0.24608731269836426
19_rain,0.24597430229187012
20_rain,0.24604439735412598
21_rain,0.2713589668273926
22_rain,0.2530663013458252
23_rain,0.24880170822143555
24_rain,0.24680542945861816
25_rain,0.2470228672027588
26_rain,0.2717010974884033
27_rain,0.2523689270019531
28_rain,0.24639678001403809
29_rain,0.24598145484924316
30_rain,0.24654269218444824
31_rain,0.2535114288330078
32_rain,0.24789667129516602
33_rain,0.24713540077209473
34_rain,0.24633193016052246
35_rain,0.25222229957580566
36_rain,0.24587607383728027
37_rain,0.24706387519836426
38_rain,0.2521846294403076
39_rain,0.2459099292755127
40_rain,0.24576449394226074
41_rain,0.2481071949005127
42_rain,0.2525453567504883
43_rain,0.2456982135772705
44_rain,0.2468578815460205
45_rain,0.2520434856414795
46_rain,0.24567890167236328
47_rain,0.2508738040924072
48_rain,0.24621224403381348
49_rain,0.24660706520080566
50_rain,0.2488548755645752
51_rain,0.24674272537231445
52_rain,0.2539844512939453
53_rain,0.2490694522857666
54_rain,0.24592232704162598
55_rain,0.2531113624572754
56_rain,0.24730825424194336
57_rain,0.2514925003051758
avg_58imgs, 0.25405988611024
