img,inf_time
0_rain,0.3922443389892578
1_rain,0.19133424758911133
2_rain,0.21448183059692383
3_rain,0.18846678733825684
4_rain,0.23459339141845703
5_rain,0.2339627742767334
6_rain,0.18924713134765625
7_rain,0.23412108421325684
8_rain,0.1898353099822998
9_rain,0.19202113151550293
10_rain,0.1892244815826416
11_rain,0.23408961296081543
12_rain,0.1944899559020996
13_rain,0.23406100273132324
14_rain,0.18926382064819336
15_rain,0.1894516944885254
16_rain,0.21412229537963867
17_rain,0.21506547927856445
18_rain,0.21462059020996094
19_rain,0.24080371856689453
20_rain,0.19005942344665527
21_rain,0.23427462577819824
22_rain,0.19014644622802734
23_rain,0.2353658676147461
24_rain,0.21396541595458984
25_rain,0.1935417652130127
26_rain,0.1913745403289795
27_rain,0.23783397674560547
28_rain,0.23571467399597168
29_rain,0.1897413730621338
30_rain,0.19071555137634277
31_rain,0.1883084774017334
32_rain,0.23559784889221191
33_rain,0.23509430885314941
34_rain,0.214585542678833
35_rain,0.19088244438171387
36_rain,0.2352771759033203
37_rain,0.19172048568725586
38_rain,0.2166745662689209
39_rain,0.19171524047851562
40_rain,0.23461461067199707
41_rain,0.2357311248779297
42_rain,0.19085955619812012
43_rain,0.23520135879516602
44_rain,0.18931221961975098
45_rain,0.23443317413330078
46_rain,0.2345428466796875
47_rain,0.19009089469909668
48_rain,0.1906735897064209
49_rain,0.19187355041503906
50_rain,0.19065165519714355
51_rain,0.23554229736328125
52_rain,0.1889326572418213
53_rain,0.19124627113342285
54_rain,0.23542046546936035
55_rain,0.21410012245178223
56_rain,0.24219369888305664
57_rain,0.23971962928771973
58_rain,0.2145535945892334
59_rain,0.2355208396911621
60_rain,0.2371819019317627
61_rain,0.214691162109375
62_rain,0.18990802764892578
63_rain,0.20772528648376465
64_rain,0.19327473640441895
65_rain,0.19420766830444336
66_rain,0.19103264808654785
67_rain,0.1888411045074463
68_rain,0.23408007621765137
69_rain,0.1896207332611084
70_rain,0.22200345993041992
71_rain,0.18937039375305176
72_rain,0.23854422569274902
73_rain,0.19022417068481445
74_rain,0.21342086791992188
75_rain,0.18956279754638672
76_rain,0.2356855869293213
77_rain,0.21355962753295898
78_rain,0.18979573249816895
79_rain,0.19280457496643066
80_rain,0.2355802059173584
81_rain,0.2137141227722168
82_rain,0.188889741897583
83_rain,0.23454761505126953
84_rain,0.18866825103759766
85_rain,0.19513607025146484
86_rain,0.1908121109008789
87_rain,0.21367454528808594
88_rain,0.2343311309814453
89_rain,0.189544677734375
90_rain,0.24135208129882812
91_rain,0.19051098823547363
92_rain,0.23756027221679688
93_rain,0.2361600399017334
94_rain,0.18895769119262695
95_rain,0.18865156173706055
96_rain,0.21338152885437012
97_rain,0.21566128730773926
98_rain,0.18985605239868164
99_rain,0.18909740447998047
100_rain,0.19007158279418945
101_rain,0.24107623100280762
102_rain,0.1894216537475586
103_rain,0.1889662742614746
104_rain,0.18909287452697754
105_rain,0.18927526473999023
106_rain,0.2394266128540039
107_rain,0.189300537109375
108_rain,0.21451044082641602
109_rain,0.24210453033447266
110_rain,0.19140934944152832
111_rain,0.23446345329284668
112_rain,0.18914532661437988
113_rain,0.23481416702270508
114_rain,0.2349398136138916
115_rain,0.19339823722839355
116_rain,0.1919872760772705
117_rain,0.18990087509155273
118_rain,0.2347712516784668
119_rain,0.2390608787536621
120_rain,0.2352597713470459
121_rain,0.23521900177001953
122_rain,0.19457101821899414
123_rain,0.19100689888000488
124_rain,0.21385955810546875
125_rain,0.19358205795288086
126_rain,0.2138657569885254
127_rain,0.23604178428649902
128_rain,0.1946125030517578
129_rain,0.19159460067749023
130_rain,0.19025444984436035
131_rain,0.18999886512756348
132_rain,0.24022555351257324
133_rain,0.19074487686157227
134_rain,0.20844769477844238
135_rain,0.19467592239379883
136_rain,0.1900186538696289
137_rain,0.19018268585205078
138_rain,0.21450257301330566
139_rain,0.2206714153289795
140_rain,0.1921989917755127
141_rain,0.18967294692993164
142_rain,0.19577956199645996
143_rain,0.2386937141418457
144_rain,0.23534846305847168
145_rain,0.19582605361938477
146_rain,0.2173604965209961
147_rain,0.1899869441986084
148_rain,0.24184346199035645
149_rain,0.19199490547180176
150_rain,0.24096345901489258
151_rain,0.23675823211669922
152_rain,0.21373891830444336
153_rain,0.23961591720581055
154_rain,0.19302129745483398
155_rain,0.1895582675933838
156_rain,0.24106335639953613
157_rain,0.215440034866333
158_rain,0.2340536117553711
159_rain,0.19560647010803223
160_rain,0.23720288276672363
161_rain,0.19374465942382812
162_rain,0.2196958065032959
163_rain,0.19028043746948242
164_rain,0.19486713409423828
165_rain,0.2177126407623291
166_rain,0.18914556503295898
167_rain,0.19566082954406738
168_rain,0.2155907154083252
169_rain,0.19125795364379883
170_rain,0.24429965019226074
171_rain,0.19361329078674316
172_rain,0.2237997055053711
173_rain,0.21151256561279297
174_rain,0.21465516090393066
175_rain,0.22606229782104492
176_rain,0.22040295600891113
177_rain,0.1955735683441162
178_rain,0.20037007331848145
179_rain,0.2223052978515625
180_rain,0.22469687461853027
181_rain,0.23787546157836914
182_rain,0.19667315483093262
183_rain,0.19440627098083496
184_rain,0.23946428298950195
185_rain,0.2010958194732666
186_rain,0.19382643699645996
187_rain,0.24332833290100098
188_rain,0.19527173042297363
189_rain,0.19549822807312012
190_rain,0.24478840827941895
191_rain,0.19987773895263672
192_rain,0.20283961296081543
193_rain,0.22068476676940918
194_rain,0.2476038932800293
195_rain,0.2224440574645996
196_rain,0.19685101509094238
197_rain,0.2580432891845703
198_rain,0.2457568645477295
199_rain,0.25769996643066406
200_rain,0.2182292938232422
201_rain,0.2094728946685791
202_rain,0.23052978515625
203_rain,0.21897339820861816
204_rain,0.24776649475097656
205_rain,0.23004961013793945
206_rain,0.23053288459777832
207_rain,0.2007458209991455
208_rain,0.20195269584655762
209_rain,0.1989603042602539
210_rain,0.20636391639709473
211_rain,0.20565319061279297
212_rain,0.20834660530090332
213_rain,0.20281505584716797
214_rain,0.20845460891723633
215_rain,0.2023940086364746
216_rain,0.20415949821472168
217_rain,0.20905447006225586
218_rain,0.23554086685180664
219_rain,0.24704766273498535
220_rain,0.20823264122009277
221_rain,0.20466828346252441
222_rain,0.25440311431884766
223_rain,0.25045061111450195
224_rain,0.20899558067321777
225_rain,0.20288372039794922
226_rain,0.24948358535766602
227_rain,0.22405552864074707
228_rain,0.20615386962890625
229_rain,0.25126123428344727
230_rain,0.25544142723083496
231_rain,0.20684194564819336
232_rain,0.20607519149780273
233_rain,0.20136308670043945
234_rain,0.25170111656188965
235_rain,0.22898292541503906
236_rain,0.256119966506958
237_rain,0.2517561912536621
238_rain,0.2473134994506836
239_rain,0.2071378231048584
240_rain,0.20386672019958496
241_rain,0.20593571662902832
242_rain,0.2019190788269043
243_rain,0.21064424514770508
244_rain,0.20555686950683594
245_rain,0.21036338806152344
246_rain,0.20074248313903809
247_rain,0.20909595489501953
248_rain,0.2054450511932373
avg_249imgs, 0.21353549172121836
